year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2013,6,4,2123,-1.0,2253,-12.0,EV,N13965,4672,EWR,STL,131.0,872.0,21.0,23.0
2013,4,6,1855,-1.0,2107,-23.0,DL,N359NB,1097,JFK,MSY,163.0,1182.0,18.0,55.0
2013,5,24,832,2.0,1059,12.0,DL,N301DQ,27,JFK,ATL,106.0,760.0,8.0,32.0
2013,4,4,1014,0.0,1309,-3.0,UA,N37277,1148,EWR,TPA,157.0,997.0,10.0,14.0
2013,4,15,1146,-14.0,1239,-26.0,B6,N231JB,1174,EWR,BOS,37.0,200.0,11.0,46.0
2013,6,2,747,2.0,1041,-4.0,DL,N702TW,183,JFK,SEA,323.0,2422.0,7.0,47.0
2013,10,28,1805,36.0,2001,24.0,EV,N12563,3849,EWR,CVG,100.0,569.0,18.0,5.0
2013,12,2,924,-1.0,1154,1.0,FL,N922AT,1971,LGA,ATL,116.0,762.0,9.0,24.0
2013,7,22,1200,43.0,1521,106.0,UA,N441UA,405,LGA,DEN,219.0,1620.0,12.0,0.0
2013,9,8,1552,-8.0,1721,-23.0,9E,N930XJ,3357,LGA,BNA,102.0,764.0,15.0,52.0
2013,11,16,1400,-10.0,1602,-14.0,B6,N284JB,1373,JFK,CHS,93.0,636.0,14.0,0.0
2013,8,29,939,64.0,1052,52.0,MQ,N527MQ,3355,LGA,BNA,97.0,764.0,9.0,39.0
2013,10,27,1202,-3.0,1430,-24.0,9E,N902XJ,3508,LGA,JAX,116.0,833.0,12.0,2.0
2013,8,3,1628,-2.0,1829,-7.0,DL,N3741S,2231,LGA,DTW,84.0,502.0,16.0,28.0
2013,2,10,717,22.0,1025,-5.0,DL,N37700,1415,JFK,SLC,274.0,1990.0,7.0,17.0
2013,8,23,750,-5.0,908,-7.0,MQ,N526MQ,3709,EWR,ORD,107.0,719.0,7.0,50.0
2013,11,27,753,-7.0,1051,17.0,9E,N296PQ,2924,JFK,MSY,191.0,1182.0,7.0,53.0
2013,10,9,1729,-5.0,2020,-33.0,UA,N39423,1230,EWR,SFO,326.0,2565.0,17.0,29.0
2013,12,1,1958,-2.0,2242,-10.0,UA,N76522,1528,EWR,MCO,129.0,937.0,19.0,58.0
2013,2,10,2026,11.0,2149,19.0,AA,N3DXAA,1762,JFK,BOS,41.0,187.0,20.0,26.0
2013,7,15,850,0.0,957,-17.0,9E,N914XJ,3466,JFK,DCA,38.0,213.0,8.0,50.0
2013,10,19,1726,116.0,1923,130.0,DL,N718TW,804,JFK,PIT,69.0,340.0,17.0,26.0
2013,6,18,536,-4.0,812,2.0,UA,N87513,1207,EWR,IAH,194.0,1400.0,5.0,36.0
2013,3,17,1422,-5.0,1636,10.0,EV,N611QX,4975,EWR,MSP,179.0,1008.0,14.0,22.0
2013,7,11,728,23.0,1124,26.0,B6,N658JB,3,JFK,SJU,196.0,1598.0,7.0,28.0
2013,3,29,1002,3.0,1123,-1.0,EV,N828AS,5736,LGA,IAD,48.0,229.0,10.0,2.0
2013,11,5,832,-10.0,945,-8.0,EV,N14959,3809,EWR,SYR,36.0,195.0,8.0,32.0
2013,4,4,1635,-5.0,1855,10.0,MQ,N721MQ,4540,LGA,DTW,102.0,502.0,16.0,35.0
2013,2,20,1214,-6.0,1335,-15.0,MQ,N532MQ,3697,EWR,ORD,114.0,719.0,12.0,14.0
2013,8,4,925,40.0,1146,3.0,UA,N76504,1058,LGA,IAH,182.0,1416.0,9.0,25.0
2013,12,27,1703,-7.0,1859,-11.0,MQ,N839MQ,3530,LGA,DTW,90.0,502.0,17.0,3.0
2013,12,25,922,-8.0,1208,-29.0,B6,N517JB,271,LGA,FLL,148.0,1076.0,9.0,22.0
2013,8,15,1937,12.0,2103,4.0,UA,N76526,1703,EWR,BOS,40.0,200.0,19.0,37.0
2013,7,22,1709,69.0,2128,164.0,DL,N917DN,847,LGA,ATL,118.0,762.0,17.0,9.0
2013,2,12,1128,-7.0,1314,-16.0,MQ,N711MQ,4553,LGA,CLE,81.0,419.0,11.0,28.0
2013,2,11,1711,71.0,2007,65.0,B6,N588JB,985,LGA,TPA,156.0,1010.0,17.0,11.0
2013,3,30,1909,-6.0,2128,-29.0,DL,N399DA,1345,JFK,PHX,303.0,2153.0,19.0,9.0
2013,11,11,806,-6.0,1007,-22.0,EV,N13975,4111,EWR,CHS,94.0,628.0,8.0,6.0
2013,4,20,1307,17.0,1629,41.0,B6,N746JB,85,JFK,FLL,187.0,1069.0,13.0,7.0
2013,3,4,1802,7.0,2000,20.0,WN,N8602F,573,LGA,MDW,109.0,725.0,18.0,2.0
2013,2,5,824,-5.0,937,-18.0,EV,N14959,3259,EWR,PWM,47.0,284.0,8.0,24.0
2013,7,12,1641,-4.0,1742,-25.0,EV,N14543,4511,EWR,ROC,40.0,246.0,16.0,41.0
2013,3,14,1033,64.0,1234,12.0,UA,N33714,1597,EWR,EGE,226.0,1725.0,10.0,33.0
2013,4,20,1510,-10.0,1821,10.0,B6,N603JB,537,EWR,TPA,170.0,997.0,15.0,10.0
2013,9,8,1355,-5.0,1624,-31.0,AA,N3DVAA,1151,LGA,DFW,170.0,1389.0,13.0,55.0
2013,3,22,1634,-1.0,1911,10.0,US,N650AW,656,EWR,PHX,312.0,2133.0,16.0,34.0
2013,12,1,741,-9.0,951,-21.0,EV,N41104,4407,EWR,OMA,161.0,1134.0,7.0,41.0
2013,9,7,1205,0.0,1346,-32.0,UA,N16217,1625,EWR,DEN,202.0,1605.0,12.0,5.0
2013,4,30,1824,-1.0,1932,-33.0,WN,N778SW,1354,LGA,BNA,107.0,764.0,18.0,24.0
2013,1,7,2043,1.0,2215,-16.0,EV,N14562,3833,EWR,STL,135.0,872.0,20.0,43.0
2013,12,16,1550,145.0,1719,145.0,EV,N14174,4104,EWR,BNA,114.0,748.0,15.0,50.0
2013,9,24,1734,-1.0,1932,-28.0,WN,N266WN,401,LGA,DEN,213.0,1620.0,17.0,34.0
2013,4,17,1538,51.0,1651,41.0,EV,N16183,4147,EWR,IAD,45.0,212.0,15.0,38.0
2013,4,28,2014,44.0,2226,53.0,EV,N14204,4543,EWR,DSM,148.0,1017.0,20.0,14.0
2013,12,19,734,849.0,1046,847.0,DL,N375NC,1223,EWR,SLC,290.0,1969.0,7.0,34.0
2013,6,12,1310,5.0,1414,-11.0,WN,N963WN,165,EWR,BNA,104.0,748.0,13.0,10.0
2013,7,14,1623,18.0,1723,-9.0,YV,N502MJ,3771,LGA,IAD,40.0,229.0,16.0,23.0
2013,12,15,1903,33.0,2239,44.0,DL,N3743H,2598,JFK,MIA,168.0,1089.0,19.0,3.0
2013,11,6,650,-11.0,802,-29.0,B6,N643JB,2702,JFK,BUF,56.0,301.0,6.0,50.0
2013,2,20,828,-2.0,1053,-13.0,F9,N201FR,835,LGA,DEN,236.0,1620.0,8.0,28.0
2013,12,12,1144,-6.0,1401,-5.0,YV,N931LR,2885,LGA,CLT,98.0,544.0,11.0,44.0
2013,8,1,957,-3.0,1250,85.0,EV,N909EV,5736,LGA,IAD,91.0,229.0,9.0,57.0
2013,7,25,656,-4.0,757,-10.0,US,N740UW,2163,LGA,DCA,40.0,214.0,6.0,56.0
2013,2,26,1340,46.0,1502,44.0,EV,N13958,4275,EWR,BNA,120.0,748.0,13.0,40.0
2013,1,26,835,10.0,1147,24.0,UA,N808UA,336,EWR,BZN,283.0,1882.0,8.0,35.0
2013,12,13,633,3.0,830,-12.0,US,N554UW,2085,LGA,CLT,87.0,544.0,6.0,33.0
2013,4,18,1606,-4.0,1734,-21.0,EV,N760EV,5486,LGA,PIT,58.0,335.0,16.0,6.0
2013,5,15,1559,-8.0,1746,-12.0,EV,N391CA,5486,LGA,PIT,55.0,335.0,15.0,59.0
2013,3,7,739,66.0,848,63.0,EV,N13553,4241,EWR,DCA,38.0,199.0,7.0,39.0
2013,1,8,1730,1.0,2031,9.0,UA,N73251,1403,EWR,TPA,153.0,997.0,17.0,30.0
2013,5,29,1630,1.0,2008,13.0,UA,N38467,1284,EWR,SFO,379.0,2565.0,16.0,30.0
2013,2,5,1314,-6.0,1421,-15.0,EV,N17146,4542,EWR,IAD,47.0,212.0,13.0,14.0
2013,6,6,958,48.0,1211,61.0,MQ,N519MQ,4582,LGA,CLT,88.0,544.0,9.0,58.0
2013,11,2,1304,-6.0,1555,-7.0,UA,N17133,1641,EWR,MCO,147.0,937.0,13.0,4.0
2013,7,1,1926,56.0,2047,32.0,AA,N435AA,2019,LGA,STL,121.0,888.0,19.0,26.0
2013,2,4,1810,0.0,2142,-8.0,UA,N425UA,594,EWR,PHX,299.0,2133.0,18.0,10.0
2013,12,26,2038,68.0,2314,38.0,DL,N905DL,1485,LGA,MCO,140.0,950.0,20.0,38.0
2013,9,14,1453,-2.0,1616,10.0,DL,N723TW,1164,JFK,BOS,33.0,187.0,14.0,53.0
2013,11,21,604,-9.0,815,-19.0,EV,N16981,4393,EWR,IND,101.0,645.0,6.0,4.0
2013,8,2,1131,-4.0,1439,-12.0,DL,N944DL,954,LGA,FLL,147.0,1076.0,11.0,31.0
2013,6,19,943,-2.0,1113,-7.0,WN,N783SW,2431,LGA,MDW,108.0,725.0,9.0,43.0
2013,4,24,1930,183.0,2143,199.0,EV,N26549,4180,EWR,DAY,92.0,533.0,19.0,30.0
2013,8,13,825,-5.0,1131,51.0,EV,N16183,4594,EWR,MCI,161.0,1092.0,8.0,25.0
2013,6,3,1135,0.0,1257,2.0,MQ,N0EGMQ,4661,LGA,BNA,112.0,764.0,11.0,35.0
2013,10,2,1528,-7.0,1652,-35.0,UA,N844UA,322,LGA,CLE,67.0,419.0,15.0,28.0
2013,10,19,1652,7.0,2004,-11.0,B6,N646JB,415,JFK,SFO,347.0,2586.0,16.0,52.0
2013,12,13,950,4.0,1259,-14.0,UA,N823UA,297,EWR,LAX,343.0,2454.0,9.0,50.0
2013,3,24,2123,24.0,14,54.0,B6,N329JB,115,JFK,MSY,190.0,1182.0,21.0,23.0
2013,4,17,1929,-1.0,2227,-8.0,B6,N258JB,21,JFK,TPA,145.0,1005.0,19.0,29.0
2013,7,31,1004,-1.0,1119,-1.0,MQ,N507MQ,3611,EWR,ORD,108.0,719.0,10.0,4.0
2013,3,25,1530,390.0,1824,370.0,UA,N456UA,283,LGA,IAH,210.0,1416.0,15.0,30.0
2013,2,8,1243,3.0,1539,-16.0,AA,N5EJAA,2041,JFK,MIA,152.0,1089.0,12.0,43.0
2013,8,21,1011,-6.0,1114,-10.0,B6,N192JB,518,JFK,BOS,39.0,187.0,10.0,11.0
2013,12,11,1823,8.0,2027,22.0,MQ,N3AEMQ,2839,LGA,STL,156.0,888.0,18.0,23.0
2013,6,2,1723,-7.0,1842,-22.0,B6,N238JB,38,JFK,ROC,53.0,264.0,17.0,23.0
2013,6,14,2245,0.0,9,8.0,B6,N283JB,30,JFK,ROC,50.0,264.0,22.0,45.0
2013,6,12,619,-1.0,841,19.0,EV,N14116,4380,EWR,MSP,169.0,1008.0,6.0,19.0
2013,5,26,1242,-8.0,1436,-12.0,DL,N376NW,1131,LGA,DTW,84.0,502.0,12.0,42.0
2013,11,2,2031,-8.0,2342,-13.0,B6,N665JB,1205,JFK,PDX,344.0,2454.0,20.0,31.0
2013,12,19,1038,-3.0,1215,9.0,EV,N15986,4510,EWR,MKE,133.0,725.0,10.0,38.0
2013,1,1,801,-4.0,900,-19.0,B6,N206JB,1172,EWR,BOS,38.0,200.0,8.0,1.0
2013,7,30,731,1.0,922,-8.0,EV,N14907,5813,EWR,DTW,89.0,488.0,7.0,31.0
2013,6,14,2057,82.0,2225,65.0,MQ,N508MQ,3535,JFK,CMH,65.0,483.0,20.0,57.0
2013,2,13,1055,-5.0,1423,-1.0,DL,N944DL,2044,LGA,MIA,172.0,1096.0,10.0,55.0
2013,3,18,1254,-5.0,1413,-7.0,EV,N13994,4158,EWR,RIC,53.0,277.0,12.0,54.0
2013,11,14,1755,-5.0,1856,-23.0,US,N953UW,2158,LGA,BOS,41.0,184.0,17.0,55.0
2013,7,30,935,55.0,1249,66.0,UA,N568UA,207,EWR,SFO,343.0,2565.0,9.0,35.0
2013,8,16,1802,2.0,1919,-1.0,WN,N208WN,441,EWR,MDW,103.0,711.0,18.0,2.0
2013,12,3,1257,-3.0,1637,1.0,DL,N707TW,432,JFK,SFO,380.0,2586.0,12.0,57.0
2013,2,21,914,0.0,1206,-4.0,B6,N746JB,57,JFK,PBI,142.0,1028.0,9.0,14.0
2013,9,26,2027,27.0,2145,13.0,UA,N838UA,695,LGA,ORD,105.0,733.0,20.0,27.0
2013,12,22,1328,3.0,1441,13.0,EV,N14171,4249,EWR,BWI,50.0,169.0,13.0,28.0
2013,6,11,1823,23.0,2004,38.0,UA,N807UA,646,EWR,BOS,45.0,200.0,18.0,23.0
2013,11,27,556,-4.0,906,-27.0,UA,N36247,1668,EWR,SFO,344.0,2565.0,5.0,56.0
2013,5,16,556,-9.0,753,-7.0,MQ,N713MQ,4401,LGA,DTW,87.0,502.0,5.0,56.0
2013,1,8,1057,-3.0,1416,-9.0,UA,N518UA,816,JFK,SFO,358.0,2586.0,10.0,57.0
2013,8,14,1606,16.0,1816,27.0,9E,N605LR,3523,JFK,ORD,113.0,740.0,16.0,6.0
2013,10,19,1423,8.0,1600,0.0,WN,N214WN,1065,LGA,STL,145.0,888.0,14.0,23.0
2013,12,20,955,53.0,1132,39.0,EV,N13995,4594,EWR,RDU,71.0,416.0,9.0,55.0
2013,2,4,1709,-1.0,2027,12.0,AA,N3ADAA,695,JFK,AUS,233.0,1521.0,17.0,9.0
2013,9,21,8,9.0,350,0.0,B6,N579JB,745,JFK,PSE,204.0,1617.0,0.0,8.0
2013,9,21,817,-5.0,1223,8.0,B6,N828JB,403,JFK,SJU,200.0,1598.0,8.0,17.0
2013,5,25,1411,-4.0,1609,-10.0,B6,N216JB,1275,JFK,CHS,91.0,636.0,14.0,11.0
2013,12,27,1125,-5.0,1314,-28.0,DL,N905DL,2219,LGA,MSP,153.0,1020.0,11.0,25.0
2013,10,21,1313,13.0,1430,0.0,UA,N33132,1734,EWR,ORD,120.0,719.0,13.0,13.0
2013,9,16,1754,-6.0,1947,-17.0,US,N567UW,1912,JFK,CLT,84.0,541.0,17.0,54.0
2013,11,17,1841,36.0,2057,67.0,AA,N4XWAA,353,LGA,ORD,154.0,733.0,18.0,41.0
2013,6,27,658,58.0,813,46.0,UA,N470UA,569,EWR,ORD,108.0,719.0,6.0,58.0
2013,8,10,952,-5.0,1208,7.0,US,N749US,2075,LGA,CLT,87.0,544.0,9.0,52.0
2013,4,8,1453,-2.0,1548,-17.0,UA,N76514,1146,EWR,BOS,37.0,200.0,14.0,53.0
2013,11,6,1349,-6.0,1524,-11.0,MQ,N535MQ,3493,LGA,CLE,68.0,419.0,13.0,49.0
2013,11,20,1227,7.0,1438,28.0,MQ,N517MQ,3616,LGA,MSP,142.0,1020.0,12.0,27.0
2013,4,26,1926,57.0,2252,73.0,UA,N33203,1219,EWR,SEA,325.0,2402.0,19.0,26.0
2013,2,11,1910,40.0,2204,2.0,UA,N532UA,272,JFK,SFO,332.0,2586.0,19.0,10.0
2013,10,19,827,-8.0,1012,-18.0,MQ,N510MQ,3407,LGA,CMH,85.0,479.0,8.0,27.0
2013,9,10,1535,-5.0,1825,-36.0,DL,N909DE,2280,JFK,FLL,144.0,1069.0,15.0,35.0
2013,11,15,1021,-4.0,1238,-9.0,EV,N11140,4495,EWR,SAV,118.0,708.0,10.0,21.0
2013,7,23,1035,60.0,1315,54.0,B6,N633JB,223,JFK,LAX,312.0,2475.0,10.0,35.0
2013,9,17,930,-1.0,1241,6.0,B6,N768JB,271,LGA,FLL,155.0,1076.0,9.0,30.0
2013,5,3,1751,96.0,2018,98.0,MQ,N520MQ,4657,LGA,ATL,117.0,762.0,17.0,51.0
2013,8,18,655,-5.0,946,-20.0,DL,N929DL,2003,LGA,MIA,151.0,1096.0,6.0,55.0
2013,7,9,1359,-1.0,1512,1.0,B6,N281JB,2480,EWR,BOS,45.0,200.0,13.0,59.0
2013,9,22,552,-8.0,818,-22.0,B6,N789JB,27,EWR,MCO,127.0,937.0,5.0,52.0
2013,1,7,1507,1.0,1622,-19.0,UA,N77261,1580,EWR,ORD,114.0,719.0,15.0,7.0
2013,2,19,726,21.0,922,29.0,EV,N13965,4334,EWR,CMH,82.0,463.0,7.0,26.0
2013,7,12,2127,117.0,2358,54.0,UA,N76526,1481,EWR,SFO,309.0,2565.0,21.0,27.0
2013,3,7,1826,-9.0,2031,-9.0,DL,N369NB,2131,LGA,DTW,82.0,502.0,18.0,26.0
2013,1,2,1609,0.0,1924,14.0,B6,N607JB,157,JFK,MCO,151.0,944.0,16.0,9.0
2013,10,10,1532,11.0,1759,-8.0,UA,N511UA,598,EWR,IAH,182.0,1400.0,15.0,32.0
2013,6,11,1740,40.0,1953,42.0,B6,N373JB,1085,JFK,CLT,95.0,541.0,17.0,40.0
2013,6,27,1553,23.0,1916,20.0,DL,N3733Z,2280,JFK,FLL,160.0,1069.0,15.0,53.0
2013,8,14,930,61.0,1131,87.0,MQ,N810MQ,3363,JFK,RDU,83.0,427.0,9.0,30.0
2013,4,16,812,-2.0,1008,-17.0,EV,N11192,4625,EWR,CHS,90.0,628.0,8.0,12.0
2013,2,12,640,-5.0,853,-27.0,UA,N426UA,343,LGA,DEN,230.0,1620.0,6.0,40.0
2013,8,24,720,0.0,811,-20.0,EV,N12167,4565,EWR,ALB,29.0,143.0,7.0,20.0
2013,11,30,957,12.0,1249,-11.0,AA,N3KYAA,1160,LGA,MIA,144.0,1096.0,9.0,57.0
2013,12,21,1056,-9.0,1344,10.0,UA,N452UA,405,LGA,DEN,249.0,1620.0,10.0,56.0
2013,7,7,916,-4.0,1146,-24.0,AA,N575AA,1223,EWR,DFW,176.0,1372.0,9.0,16.0
2013,6,2,635,0.0,941,36.0,DL,N919DE,27,JFK,ATL,120.0,760.0,6.0,35.0
2013,3,8,1718,332.0,1920,302.0,EV,N21144,3257,EWR,JAX,109.0,820.0,17.0,18.0
2013,9,9,647,-8.0,1026,-26.0,DL,N633DL,315,JFK,SJU,197.0,1598.0,6.0,47.0
2013,1,19,1454,-5.0,1741,-16.0,B6,N595JB,393,LGA,MCO,141.0,950.0,14.0,54.0
2013,1,5,804,-6.0,957,2.0,MQ,N840MQ,4406,JFK,RDU,72.0,427.0,8.0,4.0
2013,3,26,1030,0.0,1349,-21.0,VX,N836VA,23,JFK,SFO,355.0,2586.0,10.0,30.0
2013,4,7,2353,-2.0,332,-13.0,B6,N510JB,739,JFK,PSE,202.0,1617.0,23.0,53.0
2013,4,2,1315,-5.0,1732,22.0,B6,N809JB,705,JFK,SJU,213.0,1598.0,13.0,15.0
2013,1,27,758,-12.0,1015,-29.0,FL,N961AT,346,LGA,ATL,114.0,762.0,7.0,58.0
2013,5,12,1500,5.0,1739,-15.0,UA,N14704,1744,LGA,IAH,201.0,1416.0,15.0,0.0
2013,12,1,2321,21.0,23,-5.0,UA,N12221,1446,EWR,ORD,105.0,719.0,23.0,21.0
2013,1,15,1548,-7.0,1915,8.0,DL,N315US,1695,LGA,TPA,154.0,1010.0,15.0,48.0
2013,6,16,1623,-6.0,1934,7.0,B6,N630JB,985,LGA,TPA,163.0,1010.0,16.0,23.0
2013,7,11,1142,22.0,1251,18.0,B6,N190JB,208,JFK,PWM,51.0,273.0,11.0,42.0
2013,6,14,2154,82.0,2253,67.0,B6,N294JB,1178,EWR,BOS,41.0,200.0,21.0,54.0
2013,4,14,611,-4.0,847,3.0,DL,N301DQ,1743,JFK,ATL,124.0,760.0,6.0,11.0
2013,3,14,1330,1.0,1426,-6.0,EV,N14542,4088,EWR,ALB,36.0,143.0,13.0,30.0
2013,9,1,1939,0.0,2228,-17.0,UA,N16701,1100,EWR,SEA,321.0,2402.0,19.0,39.0
2013,11,18,1251,-8.0,1442,-19.0,US,N563UW,1791,LGA,CLT,90.0,544.0,12.0,51.0
2013,10,28,729,4.0,842,3.0,UA,N855UA,424,EWR,BOS,41.0,200.0,7.0,29.0
2013,12,26,909,-1.0,1412,-7.0,UA,N16713,1519,EWR,STT,213.0,1634.0,9.0,9.0
2013,9,9,1140,-7.0,1419,-46.0,UA,N39415,1651,EWR,SFO,322.0,2565.0,11.0,40.0
2013,4,11,1257,-2.0,1506,10.0,US,N170US,1459,LGA,CLT,85.0,544.0,12.0,57.0
2013,10,16,557,-3.0,649,-19.0,B6,N329JB,2180,EWR,BOS,33.0,200.0,5.0,57.0
2013,9,30,613,-7.0,749,-29.0,EV,N135EV,5599,EWR,MSP,138.0,1008.0,6.0,13.0
2013,11,4,1806,1.0,2054,26.0,UA,N28478,1139,EWR,DEN,253.0,1605.0,18.0,6.0
2013,8,1,942,-3.0,1142,17.0,AA,N4XMAA,317,LGA,ORD,113.0,733.0,9.0,42.0
2013,2,28,1613,-2.0,1746,-29.0,9E,N906XJ,3330,JFK,RDU,71.0,427.0,16.0,13.0
2013,5,14,1157,-3.0,1302,-11.0,B6,N323JB,1303,JFK,IAD,46.0,228.0,11.0,57.0
2013,4,3,1501,51.0,1604,42.0,B6,N197JB,1010,JFK,BOS,35.0,187.0,15.0,1.0
2013,9,13,908,-2.0,1207,-13.0,AA,N323AA,1,JFK,LAX,322.0,2475.0,9.0,8.0
2013,12,24,1037,7.0,1126,-6.0,B6,N231JB,518,JFK,BOS,32.0,187.0,10.0,37.0
2013,2,21,1922,-3.0,2248,-15.0,DL,N3764D,6,JFK,SLC,269.0,1990.0,19.0,22.0
2013,7,19,603,3.0,825,-9.0,B6,N806JB,27,EWR,MCO,117.0,937.0,6.0,3.0
2013,10,27,908,-7.0,1204,-26.0,AA,N5FFAA,1499,JFK,MIA,152.0,1089.0,9.0,8.0
2013,1,15,1154,-6.0,1311,-4.0,EV,N14953,4349,EWR,ORF,62.0,284.0,11.0,54.0
2013,1,14,1500,1.0,1804,7.0,B6,N607JB,393,LGA,MCO,137.0,950.0,15.0,0.0
2013,9,15,1749,-6.0,2043,-14.0,UA,N483UA,208,EWR,SAN,321.0,2425.0,17.0,49.0
2013,12,1,1643,103.0,1854,85.0,UA,N545UA,343,LGA,DEN,224.0,1620.0,16.0,43.0
2013,7,23,1203,63.0,1432,60.0,DL,N552NW,1647,LGA,ATL,108.0,762.0,12.0,3.0
2013,12,15,1555,-2.0,1727,-3.0,UA,N15712,1177,EWR,ORD,122.0,719.0,15.0,55.0
2013,8,27,1304,69.0,1410,47.0,EV,N740EV,4974,LGA,BTV,42.0,258.0,13.0,4.0
2013,12,3,1928,173.0,2053,178.0,MQ,N820MQ,3044,JFK,BWI,36.0,184.0,19.0,28.0
2013,8,5,1129,-6.0,1340,-1.0,DL,N321US,2219,LGA,MSP,166.0,1020.0,11.0,29.0
2013,9,27,1158,-2.0,1358,-27.0,UA,N825UA,998,EWR,PHX,284.0,2133.0,11.0,58.0
2013,9,2,949,-11.0,1054,-27.0,US,N717UW,2175,LGA,DCA,44.0,214.0,9.0,49.0
2013,4,5,2151,-3.0,2302,9.0,EV,N14148,5670,EWR,BWI,35.0,169.0,21.0,51.0
2013,12,16,701,1.0,1015,-20.0,DL,N713TW,472,JFK,LAX,331.0,2475.0,7.0,1.0
2013,3,21,1050,-6.0,1152,-23.0,EV,N13964,4221,EWR,BUF,48.0,282.0,10.0,50.0
2013,2,23,801,1.0,1131,-14.0,WN,N457WN,1938,EWR,PHX,314.0,2133.0,8.0,1.0
2013,8,26,854,-6.0,1012,-14.0,UA,N453UA,548,EWR,ORD,106.0,719.0,8.0,54.0
2013,5,21,1924,-1.0,2251,-13.0,DL,N386DA,6,JFK,SLC,273.0,1990.0,19.0,24.0
2013,3,25,1812,7.0,1942,-13.0,MQ,N500MQ,4626,LGA,CMH,66.0,479.0,18.0,12.0
2013,11,21,1834,29.0,2038,48.0,WN,N346SW,195,LGA,STL,144.0,888.0,18.0,34.0
2013,11,25,2241,-4.0,2347,-6.0,B6,N265JB,108,JFK,PWM,48.0,273.0,22.0,41.0
2013,1,10,839,-6.0,1036,-21.0,US,N722US,1429,LGA,CLT,87.0,544.0,8.0,39.0
2013,4,14,2100,0.0,2236,7.0,EV,N13538,4641,EWR,MKE,114.0,725.0,21.0,0.0
2013,11,8,1510,10.0,1844,14.0,DL,N705TW,419,JFK,SEA,354.0,2422.0,15.0,10.0
2013,10,8,1736,-2.0,2018,13.0,FL,N283AT,626,LGA,ATL,113.0,762.0,17.0,36.0
2013,12,9,827,-3.0,1117,11.0,F9,N210FR,509,LGA,DEN,257.0,1620.0,8.0,27.0
2013,12,22,1744,44.0,2116,81.0,AA,N3HWAA,45,JFK,LAS,320.0,2248.0,17.0,44.0
2013,5,21,1909,13.0,2126,-24.0,UA,N39726,1259,LGA,IAH,177.0,1416.0,19.0,9.0
2013,5,30,1756,1.0,2051,-29.0,AA,N3KJAA,1611,LGA,MIA,142.0,1096.0,17.0,56.0
2013,7,7,851,-4.0,1135,-30.0,AA,N5EVAA,647,JFK,MIA,141.0,1089.0,8.0,51.0
2013,2,22,706,31.0,939,47.0,EV,N33182,4423,EWR,IND,117.0,645.0,7.0,6.0
2013,5,30,950,-6.0,1106,-34.0,EV,N12135,4711,EWR,STL,121.0,872.0,9.0,50.0
2013,10,18,2003,3.0,2102,-12.0,US,N953UW,2162,LGA,BOS,36.0,184.0,20.0,3.0
2013,5,30,1202,-8.0,1450,-20.0,AA,N584AA,743,LGA,DFW,197.0,1389.0,12.0,2.0
2013,8,21,1739,-6.0,1941,-33.0,DL,N362NW,884,LGA,DEN,215.0,1620.0,17.0,39.0
2013,6,18,1048,-4.0,1255,-7.0,EV,N12921,4087,EWR,IND,106.0,645.0,10.0,48.0
2013,4,29,1238,2.0,1350,-4.0,EV,N13553,4106,EWR,BNA,105.0,748.0,12.0,38.0
2013,11,29,1351,-4.0,1519,-16.0,MQ,N818MQ,3305,LGA,RDU,71.0,431.0,13.0,51.0
2013,8,5,1658,-2.0,1804,-41.0,MQ,N695MQ,3216,JFK,ORF,48.0,290.0,16.0,58.0
2013,1,12,853,-7.0,1111,-26.0,EV,N13553,3261,EWR,ATL,110.0,746.0,8.0,53.0
2013,4,13,526,-4.0,816,4.0,UA,N589UA,646,LGA,IAH,209.0,1416.0,5.0,26.0
2013,2,19,1810,10.0,1937,1.0,UA,N455UA,394,LGA,ORD,119.0,733.0,18.0,10.0
2013,9,11,1622,3.0,1919,0.0,B6,N659JB,283,JFK,MCO,133.0,944.0,16.0,22.0
2013,11,8,1827,118.0,2132,120.0,B6,N590JB,1161,LGA,PBI,139.0,1035.0,18.0,27.0
2013,2,6,1829,14.0,1945,6.0,UA,N33284,1703,EWR,BOS,36.0,200.0,18.0,29.0
2013,7,3,1612,17.0,1729,-10.0,9E,N922XJ,3459,JFK,BNA,107.0,765.0,16.0,12.0
2013,7,14,1155,75.0,1324,44.0,EV,N758EV,5299,LGA,MEM,118.0,963.0,11.0,55.0
2013,8,9,833,4.0,1028,0.0,DL,N302NB,1157,EWR,MSP,142.0,1008.0,8.0,33.0
2013,5,13,748,-8.0,922,-9.0,B6,N355JB,1103,JFK,RDU,78.0,427.0,7.0,48.0
2013,6,3,1120,10.0,1231,-14.0,WN,N250WN,114,LGA,MDW,116.0,725.0,11.0,20.0
2013,3,17,1542,0.0,1816,21.0,EV,N11150,4440,EWR,IND,129.0,645.0,15.0,42.0
2013,11,7,1847,47.0,2023,41.0,UA,N470UA,691,LGA,ORD,116.0,733.0,18.0,47.0
2013,4,17,1108,-7.0,1337,-29.0,DL,N971DL,695,JFK,MCO,130.0,944.0,11.0,8.0
2013,12,21,1644,-6.0,1933,-32.0,AA,N3LEAA,1171,LGA,DFW,211.0,1389.0,16.0,44.0
